point_idx,row,col,x,y,z
8300,51,140,-1138.26,-398.39,1973.0
8301,51,141,-1179.52,-406.06,2011.0
8302,51,142,-1141.63,-386.68,1915.0
8303,51,143,-1207.29,-402.43,1993.0
8304,51,144,-1235.07,-405.25,2007.0
8305,51,145,-1236.25,-399.4,1978.0
8306,51,146,-1231.78,-391.93,1941.0
8307,51,147,-1258.82,-394.55,1954.0
8308,51,148,148.0,51.0,65300.0
8309,51,149,-1277.16,-388.7,1925.0
8310,51,150,-1300.38,-390.11,1932.0
8311,51,151,-1264.34,-373.96,1852.0
8312,51,152,152.0,51.0,65300.0
8313,51,153,153.0,51.0,65300.0
8314,51,154,154.0,51.0,65300.0
8315,51,155,155.0,51.0,65300.0
8316,51,156,-1453.5,-401.62,1989.0
8317,51,157,157.0,51.0,65300.0
8318,51,158,158.0,51.0,65300.0
8319,51,159,159.0,51.0,65300.0
8320,52,0,1370.0,-376.75,1781.0
8321,52,1,1444.02,-402.13,1901.0
8322,52,2,1436.25,-405.09,1915.0
8323,52,3,1404.5,-401.28,1897.0
8324,52,4,1389.19,-402.13,1901.0
8325,52,5,1287.25,-377.59,1785.0
8326,52,6,1324.17,-393.67,1861.0
8327,52,7,1300.66,-391.98,1853.0
8328,52,8,1294.61,-395.57,1870.0
8329,52,9,1303.94,-404.03,1910.0
8330,52,10,1244.51,-391.13,1849.0
8331,52,11,1214.13,-387.11,1830.0
8332,52,12,1206.34,-390.28,1845.0
8333,52,13,1203.42,-395.15,1868.0
8334,52,14,1225.44,-408.48,1931.0
8335,52,15,1201.87,-406.78,1923.0
8336,52,16,1174.15,-403.61,1908.0
8337,52,17,1162.47,-405.94,1919.0
8338,52,18,1157.13,-410.59,1941.0
8339,52,19,1140.23,-411.23,1944.0
8340,52,20,1110.57,-407.21,1925.0
8341,52,21,1067.67,-398.11,1882.0
8342,52,22,1079.13,-409.32,1935.0
8343,52,23,1062.17,-409.96,1938.0
8344,52,24,1052.69,-413.55,1955.0
8345,52,25,1046.05,-418.42,1978.0
8346,52,26,1002.63,-408.48,1931.0
8347,52,27,990.69,-411.23,1944.0
8348,52,28,1000.0,-423.07,2000.0
8349,52,29,948.89,-409.32,1935.0
8350,52,30,945.19,-415.88,1966.0
8351,52,31,920.63,-413.34,1954.0
8352,52,32,904.61,-414.61,1960.0
8353,52,33,891.19,-417.15,1972.0
8354,52,34,886.82,-424.13,2005.0
8355,52,35,841.15,-411.23,1944.0
8356,52,36,844.88,-422.44,1997.0
8357,52,37,800.87,-409.75,1937.0
8358,52,38,768.11,-402.34,1902.0
8359,52,39,752.19,-403.61,1908.0
8360,52,40,729.23,-401.07,1896.0
8361,52,41,734.25,-414.19,1958.0
8362,52,42,700.07,-405.3,1916.0
8363,52,43,720.07,-428.15,2024.0
8364,52,44,668.42,-408.48,1931.0
8365,52,45,618.22,-388.59,1837.0
8366,52,46,621.15,-401.92,1900.0
8367,52,47,608.91,-405.94,1919.0
8368,52,48,568.61,-390.92,1848.0
8369,52,49,551.74,-391.55,1851.0
8370,52,50,558.75,-409.75,1937.0
8371,52,51,482.68,-366.17,1731.0
8372,52,52,481.11,-378.01,1787.0
8373,52,53,452.5,-368.71,1743.0
8374,52,54,433.75,-367.01,1735.0
8375,52,55,418.5,-368.28,1741.0
8376,52,56,427.15,-391.55,1851.0
8377,52,57,420.63,-402.34,1902.0
8378,52,58,410.59,-410.59,1941.0
8379,52,59,371.53,-389.23,1840.0
8380,52,60,366.92,-403.61,1908.0
8381,52,61,341.26,-395.15,1868.0
8382,52,62,331.26,-404.88,1914.0
8383,52,63,292.43,-378.44,1789.0
8384,52,64,276.46,-380.13,1797.0
8385,52,65,277.35,-406.78,1923.0
8386,52,66,256.3,-402.76,1904.0
8387,52,67,225.37,-381.4,1803.0
8388,52,68,210.69,-386.26,1826.0
8389,52,69,191.33,-382.67,1809.0
8390,52,70,183.75,-404.25,1911.0
8391,52,71,161.39,-394.51,1865.0
8392,52,72,141.0,-387.75,1833.0
8393,52,73,124.04,-389.86,1843.0
8394,52,74,112.03,-410.8,1942.0
8395,52,75,86.87,-382.25,1807.0
8396,52,76,67.53,-371.46,1756.0
8397,52,77,53.45,-391.98,1853.0
8398,52,78,36.28,-399.17,1887.0
8399,52,79,18.48,-406.57,1922.0
8400,52,80,0.0,-387.11,1830.0
8401,52,81,-18.13,-398.96,1886.0
8402,52,82,-36.38,-400.23,1892.0
8403,52,83,-54.49,-399.59,1889.0
8404,52,84,-73.65,-405.09,1915.0
8405,52,85,-89.27,-392.82,1857.0
8406,52,86,-107.3,-393.46,1860.0
8407,52,87,-128.75,-404.67,1913.0
8408,52,88,-141.15,-388.17,1835.0
8409,52,89,-159.31,-389.44,1841.0
8410,52,90,-183.94,-404.67,1913.0
8411,52,91,-189.43,-378.86,1791.0
8412,52,92,-186.8,-342.48,1619.0
8413,52,93,-198.5,-335.92,1588.0
8414,52,94,-239.61,-376.53,1780.0
8415,52,95,-252.54,-370.4,1751.0
8416,52,96,-220.61,-303.34,1434.0
8417,52,97,-291.45,-377.17,1783.0
8418,52,98,-313.61,-383.3,1812.0
8419,52,99,-330.12,-382.25,1807.0
8420,52,100,-369.03,-405.94,1919.0
8421,52,101,-379.41,-397.48,1879.0
8422,52,102,-393.46,-393.46,1860.0
8423,52,103,-431.47,-412.71,1951.0
8424,52,104,-430.84,-394.94,1867.0
8425,52,105,-440.62,-387.75,1833.0
8426,52,106,-461.75,-390.71,1847.0
8427,52,107,-480.8,-391.76,1852.0
8428,52,108,-483.0,-379.5,1794.0
8429,52,109,-529.52,-401.71,1899.0
8430,52,110,-548.36,-402.13,1901.0
8431,52,111,-598.83,-424.98,2009.0
8432,52,112,-615.38,-423.07,2000.0
8433,52,113,-633.66,-422.44,1997.0
8434,52,114,-663.0,-429.0,2028.0
8435,52,115,-643.79,-404.67,1913.0
8436,52,116,-673.61,-411.65,1946.0
8437,52,117,-733.59,-436.19,2062.0
8438,52,118,-735.51,-425.82,2013.0
8439,52,119,-749.25,-422.65,1998.0
8440,52,120,-771.15,-424.13,2005.0
8441,52,121,-790.03,-423.92,2004.0
8442,52,122,-764.48,-400.44,1893.0
8443,52,123,-835.19,-427.3,2020.0
8444,52,124,-864.34,-432.17,2043.0
8445,52,125,-797.01,-389.65,1842.0
8446,52,126,-897.88,-429.42,2030.0
8447,52,127,-918.3,-429.84,2032.0
8448,52,128,-862.61,-395.36,1869.0
8449,52,129,-910.74,-408.9,1933.0
8450,52,130,-921.63,-405.51,1917.0
8451,52,131,-991.06,-427.51,2021.0
8452,52,132,-1040.5,-440.21,2081.0
8453,52,133,-1021.26,-423.92,2004.0
8454,52,134,-1001.07,-407.84,1928.0
8455,52,135,-1061.39,-424.55,2007.0
8456,52,136,-1077.46,-423.28,2001.0
8457,52,137,-1107.66,-427.51,2021.0
8458,52,138,-1061.84,-402.76,1904.0
8459,52,139,-1138.01,-424.34,2006.0
8460,52,140,-1153.84,-423.07,2000.0
8461,52,141,-1188.91,-428.78,2027.0
8462,52,142,-1204.23,-427.3,2020.0
8463,52,143,-1212.14,-423.28,2001.0
8464,52,144,-1214.76,-417.57,1974.0
8465,52,145,-1223.12,-413.98,1957.0
8466,52,146,-1183.55,-394.51,1865.0
8467,52,147,-1330.33,-436.82,2065.0
8468,52,148,-1282.84,-415.03,1962.0
8469,52,149,-1341.51,-427.73,2022.0
8470,52,150,-1274.8,-400.65,1894.0
8471,52,151,-1290.28,-399.8,1890.0
8472,52,152,-1251.0,-382.25,1807.0
8473,52,153,-1329.44,-400.65,1894.0
8474,52,154,154.0,52.0,65300.0
8475,52,155,-1365.14,-400.44,1893.0
8476,52,156,-1331.46,-385.42,1822.0
8477,52,157,-1403.02,-400.86,1895.0
8478,52,158,158.0,52.0,65300.0
8479,52,159,159.0,52.0,65300.0
8480,53,0,1440.76,-414.22,1873.0
8481,53,1,1393.89,-405.81,1835.0
8482,53,2,1524.0,-449.38,2032.0
8483,53,3,1408.95,-420.85,1903.0
8484,53,4,1422.8,-430.58,1947.0
8485,53,5,1328.36,-407.36,1842.0
8486,53,6,1433.75,-445.62,2015.0
8487,53,7,1310.49,-412.89,1867.0
8488,53,8,1323.0,-422.62,1911.0
8489,53,9,1324.42,-429.03,1940.0
8490,53,10,1253.26,-411.78,1862.0
8491,53,11,1346.82,-448.94,2030.0
8492,53,12,1259.96,-426.16,1927.0
8493,53,13,1274.28,-437.44,1978.0
8494,53,14,1248.92,-435.23,1968.0
8495,53,15,1242.5,-439.65,1988.0
8496,53,16,1217.23,-437.44,1978.0
8497,53,17,1172.16,-427.93,1935.0
8498,53,18,1178.59,-437.22,1977.0
8499,53,19,1115.59,-420.63,1902.0
8500,53,20,1080.57,-414.22,1873.0
8501,53,21,1094.33,-426.6,1929.0
8502,53,22,1073.0,-425.5,1924.0
8503,53,23,1027.64,-414.66,1875.0
8504,53,24,978.92,-402.05,1818.0
8505,53,25,1001.63,-418.86,1894.0
8506,53,26,992.76,-422.84,1912.0
8507,53,27,994.76,-431.69,1952.0
8508,53,28,914.0,-404.26,1828.0
8509,53,29,969.0,-437.0,1976.0
8510,53,30,931.25,-428.37,1937.0
8511,53,31,917.8,-430.8,1948.0
8512,53,32,892.15,-427.49,1933.0
8513,53,33,884.86,-433.01,1958.0
8514,53,34,863.38,-431.69,1952.0
8515,53,35,806.53,-412.23,1864.0
8516,53,36,844.46,-441.42,1996.0
8517,53,37,769.45,-411.56,1861.0
8518,53,38,753.17,-412.45,1865.0
8519,53,39,798.31,-447.83,2025.0
8520,53,40,708.84,-407.58,1843.0
8521,53,41,753.37,-444.29,2009.0
8522,53,42,705.19,-426.82,1930.0
8523,53,43,678.8,-421.96,1908.0
8524,53,44,650.42,-415.54,1879.0
8525,53,45,589.61,-387.46,1752.0
8526,53,46,592.38,-400.73,1812.0
8527,53,47,587.01,-409.13,1850.0
8528,53,48,558.46,-401.39,1815.0
8529,53,49,557.7,-413.77,1871.0
8530,53,50,541.15,-414.88,1876.0
8531,53,51,445.87,-353.62,1599.0
8532,53,52,523.38,-429.92,1944.0
8533,53,53,477.69,-406.92,1840.0
8534,53,54,468.75,-414.66,1875.0
8535,53,55,467.3,-429.92,1944.0
8536,53,56,435.23,-417.09,1886.0
8537,53,57,425.05,-425.05,1922.0
8538,53,58,382.67,-400.06,1809.0
8539,53,59,382.24,-418.64,1893.0
8540,53,60,343.65,-395.2,1787.0
8541,53,61,354.05,-428.59,1938.0
8542,53,62,333.69,-426.38,1928.0
8543,53,63,303.71,-410.9,1858.0
8544,53,64,293.84,-422.4,1910.0
8545,53,65,275.76,-422.84,1912.0
8546,53,66,245.4,-403.16,1823.0
8547,53,67,235.62,-416.87,1885.0
8548,53,68,215.53,-413.11,1868.0
8549,53,69,201.91,-422.18,1909.0
8550,53,70,184.61,-424.61,1920.0
8551,53,71,160.87,-411.12,1859.0
8552,53,72,140.0,-402.5,1820.0
8553,53,73,129.56,-425.72,1925.0
8554,53,74,107.82,-413.33,1869.0
8555,53,75,89.03,-409.57,1852.0
8556,53,76,71.0,-408.25,1846.0
8557,53,77,53.59,-410.9,1858.0
8558,53,78,35.15,-404.26,1828.0
8559,53,79,17.28,-397.63,1798.0
8560,53,80,0.0,-421.29,1905.0
8561,53,81,-17.34,-398.96,1804.0
8562,53,82,-37.32,-429.25,1941.0
8563,53,83,-54.23,-415.76,1880.0
8564,53,84,-72.07,-414.44,1874.0
8565,53,85,-87.16,-400.95,1813.0
8566,53,86,-103.67,-397.41,1797.0
8567,53,87,-117.78,-387.01,1750.0
8568,53,88,-141.38,-406.48,1838.0
8569,53,89,-159.83,-408.47,1847.0
8570,53,90,-176.05,-404.93,1831.0
8571,53,91,-190.27,-397.85,1799.0
8572,53,92,-212.3,-406.92,1840.0
8573,53,93,-217.87,-385.47,1743.0
8574,53,94,-220.5,-362.25,1638.0
8575,53,95,-247.93,-380.16,1719.0
8576,53,96,-247.84,-356.27,1611.0
8577,53,97,-311.72,-421.74,1907.0
8578,53,98,-333.0,-425.5,1924.0
8579,53,99,-339.99,-411.56,1861.0
8580,53,100,-348.65,-400.95,1813.0
8581,53,101,-362.65,-397.19,1796.0
8582,53,102,-379.71,-396.97,1795.0
8583,53,103,-409.57,-409.57,1852.0
8584,53,104,-424.38,-406.7,1839.0
8585,53,105,-460.09,-423.28,1914.0
8586,53,106,-465.25,-411.56,1861.0
8587,53,107,-467.04,-397.85,1799.0
8588,53,108,-477.34,-392.1,1773.0
8589,53,109,-559.08,-443.41,2005.0
8590,53,110,-557.88,-427.71,1934.0
8591,53,111,-602.71,-447.17,2022.0
8592,53,112,-610.46,-438.76,1984.0
8593,53,113,-584.48,-407.36,1842.0
8594,53,114,-625.73,-423.28,1914.0
8595,53,115,-630.67,-414.44,1874.0
8596,53,116,-686.07,-438.32,1982.0
8597,53,117,-682.36,-424.17,1918.0
8598,53,118,-738.8,-447.17,2022.0
8599,53,119,-736.5,-434.34,1964.0
8600,53,120,-800.76,-460.44,2082.0
8601,53,121,-796.74,-446.95,2021.0
8602,53,122,-824.25,-451.37,2041.0
8603,53,123,-776.06,-415.1,1877.0
8604,53,124,-856.73,-447.83,2025.0
8605,53,125,-876.2,-447.83,2025.0
8606,53,126,-854.98,-427.49,1933.0
8607,53,127,-885.31,-433.24,1959.0
8608,53,128,-900.92,-431.69,1952.0
8609,53,129,-933.35,-438.1,1981.0
8610,53,130,-949.03,-436.55,1974.0
8611,53,131,-985.18,-444.29,2009.0
8612,53,132,-998.0,-441.42,1996.0
8613,53,133,-981.0,-425.72,1925.0
8614,53,134,-1036.9,-441.64,1997.0
8615,53,135,-1025.96,-429.03,1940.0
8616,53,136,-1054.84,-433.24,1959.0
8617,53,137,-1095.05,-441.86,1998.0
8618,53,138,-1068.53,-423.73,1916.0
8619,53,139,-1063.7,-414.66,1875.0
8620,53,140,-1165.96,-446.95,2021.0
8621,53,141,-1160.17,-437.44,1978.0
8622,53,142,-1193.5,-442.75,2002.0
8623,53,143,-1160.65,-423.73,1916.0
8624,53,144,-1193.84,-429.03,1940.0
8625,53,145,-1242.5,-439.65,1988.0
8626,53,146,-1227.98,-427.93,1935.0
8627,53,147,-1173.14,-402.72,1821.0
8628,53,148,-1271.07,-429.92,1944.0
8629,53,149,-1236.02,-412.0,1863.0
8630,53,150,-1317.88,-433.01,1958.0
8631,53,151,-1314.86,-425.94,1926.0
8632,53,152,-1291.84,-412.67,1866.0
8633,53,153,-1350.5,-425.5,1924.0
8634,53,154,154.0,53.0,65300.0
8635,53,155,-1374.51,-421.51,1906.0
8636,53,156,-1470.3,-444.96,2012.0
8637,53,157,157.0,53.0,65300.0
8638,53,158,158.0,53.0,65300.0
8639,53,159,159.0,53.0,65300.0
8640,54,0,1423.07,-426.92,1850.0
8641,54,1,1362.75,-414.0,1794.0
8642,54,2,1428.75,-439.61,1905.0
8643,54,3,1346.75,-419.76,1819.0
8644,54,4,1402.34,-442.84,1919.0
8645,54,5,1350.72,-432.23,1873.0
8646,54,6,1443.0,-468.0,2028.0
8647,54,7,1405.25,-462.0,2002.0
8648,54,8,1302.23,-434.07,1881.0
8649,54,9,1303.94,-440.76,1910.0
8650,54,10,1255.96,-430.61,1866.0
8651,54,11,1287.77,-447.92,1941.0
8652,54,12,1316.19,-464.53,2013.0
8653,54,13,1182.8,-423.69,1836.0
8654,54,14,1227.98,-446.53,1935.0
8655,54,15,1188.75,-438.92,1902.0
8656,54,16,1176.61,-441.23,1912.0
8657,54,17,1147.32,-437.07,1894.0
8658,54,18,1103.48,-427.15,1851.0
8659,54,19,1132.6,-445.61,1931.0
8660,54,20,1058.65,-423.46,1835.0
8661,54,21,1101.14,-447.92,1941.0
8662,54,22,1065.75,-441.0,1911.0
8663,54,23,1047.37,-441.0,1911.0
8664,54,24,1055.92,-452.53,1961.0
8665,54,25,1018.02,-444.23,1925.0
8666,54,26,1007.82,-447.92,1941.0
8667,54,27,966.23,-437.53,1896.0
8668,54,28,1002.5,-462.69,2005.0
8669,54,29,896.42,-421.84,1828.0
8670,54,30,938.94,-450.69,1953.0
8671,54,31,955.02,-467.76,2027.0
8672,54,32,856.15,-428.07,1855.0
8673,54,33,916.5,-468.0,2028.0
8674,54,34,883.28,-460.84,1997.0
8675,54,35,855.86,-456.46,1978.0
8676,54,36,821.61,-448.15,1942.0
8677,54,37,800.04,-446.53,1935.0
8678,54,38,739.44,-422.53,1831.0
8679,54,39,745.88,-436.61,1892.0
8680,54,40,706.53,-423.92,1837.0
8681,54,41,695.25,-427.84,1854.0
8682,54,42,697.15,-440.3,1908.0
8683,54,43,705.49,-457.61,1983.0
8684,54,44,638.65,-425.76,1845.0
8685,54,45,598.02,-410.07,1777.0
8686,54,46,603.17,-425.76,1845.0
8687,54,47,570.83,-415.15,1799.0
8688,54,48,559.07,-419.3,1817.0
8689,54,49,567.24,-439.15,1903.0
8690,54,50,537.4,-429.92,1863.0
8691,54,51,506.1,-418.84,1815.0
8692,54,52,483.0,-414.0,1794.0
8693,54,53,477.95,-424.84,1841.0
8694,54,54,462.75,-427.15,1851.0
8695,54,55,420.91,-404.07,1751.0
8696,54,56,436.38,-436.38,1891.0
8697,54,57,429.03,-447.69,1940.0
8698,54,58,381.82,-416.53,1805.0
8699,54,59,356.39,-407.3,1765.0
8700,54,60,347.3,-416.76,1806.0
8701,54,61,336.15,-424.61,1840.0
8702,54,62,319.32,-425.76,1845.0
8703,54,63,292.1,-412.38,1787.0
8704,54,64,288.0,-432.0,1872.0
8705,54,65,284.27,-454.84,1971.0
8706,54,66,256.98,-440.53,1909.0
8707,54,67,226.37,-417.92,1811.0
8708,54,68,219.69,-439.38,1904.0
8709,54,69,195.14,-425.76,1845.0
8710,54,70,192.3,-461.53,2000.0
8711,54,71,154.73,-412.61,1788.0
8712,54,72,143.3,-429.92,1863.0
8713,54,73,121.35,-416.07,1803.0
8714,54,74,102.69,-410.76,1780.0
8715,54,75,90.48,-434.3,1882.0
8716,54,76,72.42,-434.53,1883.0
8717,54,77,55.47,-443.76,1923.0
8718,54,78,35.84,-430.15,1864.0
8719,54,79,18.64,-447.46,1939.0
8720,54,80,0.0,-442.38,1917.0
8721,54,81,-18.08,-434.07,1881.0
8722,54,82,-36.05,-432.69,1875.0
8723,54,83,-54.63,-437.07,1894.0
8724,54,84,-73.15,-438.92,1902.0
8725,54,85,-92.59,-444.46,1926.0
8726,54,86,-107.71,-430.84,1867.0
8727,54,87,-126.13,-432.46,1874.0
8728,54,88,-140.15,-420.46,1822.0
8729,54,89,-166.58,-444.23,1925.0
8730,54,90,-195.38,-468.92,2032.0
8731,54,91,-199.37,-435.0,1885.0
8732,54,92,-188.76,-377.53,1636.0
8733,54,93,-202.0,-372.92,1616.0
8734,54,94,-223.86,-383.76,1663.0
8735,54,95,-240.28,-384.46,1666.0
8736,54,96,-267.07,-400.61,1736.0
8737,54,97,-314.82,-444.46,1926.0
8738,54,98,-334.55,-446.07,1933.0
8739,54,99,-338.89,-428.07,1855.0
8740,54,100,-355.96,-427.15,1851.0
8741,54,101,-375.77,-429.46,1861.0
8742,54,102,-379.28,-413.76,1793.0
8743,54,103,-394.09,-411.23,1782.0
8744,54,104,-417.0,-417.0,1807.0
8745,54,105,-431.97,-414.69,1797.0
8746,54,106,-457.75,-422.53,1831.0
8747,54,107,-454.84,-404.3,1752.0
8748,54,108,-500.5,-429.0,1859.0
8749,54,109,-510.0,-422.07,1829.0
8750,54,110,-582.98,-466.38,2021.0
8751,54,111,-582.14,-450.69,1953.0
8752,54,112,-584.3,-438.23,1899.0
8753,54,113,-627.63,-456.46,1978.0
8754,54,114,-624.42,-440.76,1910.0
8755,54,115,-670.04,-459.46,1991.0
8756,54,116,-665.3,-443.53,1922.0
8757,54,117,-680.94,-441.69,1914.0
8758,54,118,-693.5,-438.0,1898.0
8759,54,119,-736.87,-453.46,1965.0
8760,54,120,-746.53,-447.92,1941.0
8761,54,121,-749.43,-438.69,1901.0
8762,54,122,-798.8,-456.46,1978.0
8763,54,123,-834.36,-465.69,2018.0
8764,54,124,-855.46,-466.61,2022.0
8765,54,125,-819.51,-437.07,1894.0
8766,54,126,-848.78,-442.84,1919.0
8767,54,127,-888.93,-453.92,1967.0
8768,54,128,-928.61,-464.3,2012.0
8769,54,129,-971.04,-475.61,2061.0
8770,54,130,-933.65,-448.15,1942.0
8771,54,131,-974.39,-458.53,1987.0
8772,54,132,-1016.0,-468.92,2032.0
8773,54,133,-995.27,-450.69,1953.0
8774,54,134,-1015.09,-451.15,1955.0
8775,54,135,-1064.56,-464.53,2013.0
8776,54,136,-1078.0,-462.0,2002.0
8777,54,137,-1070.94,-450.92,1954.0
8778,54,138,-1117.61,-462.46,2004.0
8779,54,139,-1141.99,-464.53,2013.0
8780,54,140,-1110.57,-444.23,1925.0
8781,54,141,-1166.62,-459.0,1989.0
8782,54,142,-1176.8,-455.53,1974.0
8783,54,143,-1203.05,-458.3,1986.0
8784,54,144,-1188.3,-445.61,1931.0
8785,54,145,-1216.87,-449.3,1947.0
8786,54,146,-1226.07,-445.84,1932.0
8787,54,147,-1256.25,-450.0,1950.0
8788,54,148,-1337.11,-471.92,2045.0
8789,54,149,-1258.58,-437.76,1897.0
8790,54,150,-1301.73,-446.3,1934.0
8791,54,151,-1349.0,-456.0,1976.0
8792,54,152,-1325.76,-441.92,1915.0
8793,54,153,-1363.83,-448.38,1943.0
8794,54,154,154.0,54.0,65300.0
8795,54,155,-1455.28,-465.69,2018.0
8796,54,156,156.0,54.0,65300.0
8797,54,157,157.0,54.0,65300.0
8798,54,158,158.0,54.0,65300.0
8799,54,159,159.0,54.0,65300.0
8800,55,0,1489.23,-465.38,1936.0
8801,55,1,1450.1,-458.89,1909.0
8802,55,2,1507.5,-483.17,2010.0
8803,55,3,1377.11,-447.11,1860.0
8804,55,4,1487.11,-489.18,2035.0
8805,55,5,1399.03,-466.34,1940.0
8806,55,6,1378.25,-465.62,1937.0
8807,55,7,1222.04,-418.5,1741.0
8808,55,8,1266.23,-439.66,1829.0
8809,55,9,1288.92,-453.84,1888.0
8810,55,10,1216.25,-434.37,1807.0
8811,55,11,1218.77,-441.58,1837.0
8812,55,12,1314.88,-483.41,2011.0
8813,55,13,1232.41,-459.85,1913.0
8814,55,14,1227.34,-464.9,1934.0
8815,55,15,1177.5,-452.88,1884.0
8816,55,16,1164.3,-454.8,1892.0
8817,55,17,1223.65,-485.57,2020.0
8818,55,18,1167.86,-470.91,1959.0
8819,55,19,1155.48,-473.55,1970.0
8820,55,20,1137.11,-473.79,1971.0
8821,55,21,1018.31,-431.49,1795.0
8822,55,22,1047.9,-451.68,1879.0
8823,55,23,1046.27,-458.89,1909.0
8824,55,24,1045.15,-466.58,1941.0
8825,55,25,1030.19,-468.26,1948.0
8826,55,26,995.36,-460.81,1917.0
8827,55,27,929.02,-438.22,1823.0
8828,55,28,1021.5,-491.1,2043.0
8829,55,29,969.0,-475.0,1976.0
8830,55,30,962.01,-481.0,2001.0
8831,55,31,912.62,-465.62,1937.0
8832,55,32,892.61,-464.9,1934.0
8833,55,33,914.69,-486.53,2024.0
8834,55,34,882.84,-479.8,1996.0
8835,55,35,857.16,-476.2,1981.0
8836,55,36,833.46,-473.55,1970.0
8837,55,37,817.0,-475.0,1976.0
8838,55,38,758.82,-451.68,1879.0
8839,55,39,791.61,-482.69,2008.0
8840,55,40,694.23,-433.89,1805.0
8841,55,41,715.5,-458.65,1908.0
8842,55,42,730.4,-480.52,1999.0
8843,55,43,679.16,-458.89,1909.0
8844,55,44,627.92,-436.05,1814.0
8845,55,45,619.23,-442.3,1840.0
8846,55,46,614.28,-451.68,1879.0
8847,55,47,595.58,-451.2,1877.0
8848,55,48,591.38,-462.01,1922.0
8849,55,49,535.94,-432.21,1798.0
8850,55,50,510.86,-425.72,1771.0
8851,55,51,522.55,-450.48,1874.0
8852,55,52,509.92,-455.28,1894.0
8853,55,53,487.81,-451.68,1879.0
8854,55,54,443.25,-426.2,1773.0
8855,55,55,444.23,-444.23,1848.0
8856,55,56,425.07,-442.78,1842.0
8857,55,57,389.67,-423.55,1762.0
8858,55,58,375.05,-426.2,1773.0
8859,55,59,359.22,-427.64,1779.0
8860,55,60,358.65,-448.31,1865.0
8861,55,61,347.48,-457.21,1902.0
8862,55,62,328.84,-456.73,1900.0
8863,55,63,305.34,-449.03,1868.0
8864,55,64,279.53,-436.77,1817.0
8865,55,65,273.46,-455.76,1896.0
8866,55,66,246.07,-439.42,1828.0
8867,55,67,234.5,-450.96,1876.0
8868,55,68,214.73,-447.35,1861.0
8869,55,69,186.89,-424.75,1767.0
8870,55,70,172.5,-431.25,1794.0
8871,55,71,157.75,-438.22,1823.0
8872,55,72,145.46,-454.56,1891.0
8873,55,73,122.76,-438.46,1824.0
8874,55,74,105.17,-438.22,1823.0
8875,55,75,86.2,-431.0,1793.0
8876,55,76,69.15,-432.21,1798.0
8877,55,77,54.34,-452.88,1884.0
8878,55,78,37.13,-464.18,1931.0
8879,55,79,17.75,-443.99,1847.0
8880,55,80,0.0,-456.73,1900.0
8881,55,81,-17.9,-447.59,1862.0
8882,55,82,-37.07,-463.46,1928.0
8883,55,83,-56.01,-466.82,1942.0
8884,55,84,-73.19,-457.45,1903.0
8885,55,85,-90.67,-453.36,1886.0
8886,55,86,-111.8,-465.86,1938.0
8887,55,87,-134.21,-479.32,1994.0
8888,55,88,-136.38,-426.2,1773.0
8889,55,89,-153.95,-427.64,1779.0
8890,55,90,-168.07,-420.19,1748.0
8891,55,91,-163.62,-371.87,1547.0
8892,55,92,-185.3,-386.05,1606.0
8893,55,93,-234.25,-450.48,1874.0
8894,55,94,-251.19,-448.55,1866.0
8895,55,95,-223.7,-372.83,1551.0
8896,55,96,-242.15,-378.36,1574.0
8897,55,97,-305.5,-449.27,1869.0
8898,55,98,-327.98,-455.52,1895.0
8899,55,99,-345.1,-454.08,1889.0
8900,55,100,-338.46,-423.07,1760.0
8901,55,101,-377.59,-449.51,1870.0
8902,55,102,-404.67,-459.85,1913.0
8903,55,103,-423.5,-460.33,1915.0
8904,55,104,-429.46,-447.35,1861.0
8905,55,105,-446.63,-446.63,1858.0
8906,55,106,-452.25,-434.85,1809.0
8907,55,107,-463.41,-429.08,1785.0
8908,55,108,-464.69,-414.9,1726.0
8909,55,109,-528.13,-455.28,1894.0
8910,55,110,-577.78,-481.49,2003.0
8911,55,111,-577.97,-466.1,1939.0
8912,55,112,-624.92,-488.22,2031.0
8913,55,113,-635.88,-481.73,2004.0
8914,55,114,-646.65,-475.48,1978.0
8915,55,115,-661.29,-472.35,1965.0
8916,55,116,-694.38,-482.21,2006.0
8917,55,117,-706.91,-477.64,1987.0
8918,55,118,-671.57,-441.82,1838.0
8919,55,119,-740.62,-474.75,1975.0
8920,55,120,-773.84,-483.65,2012.0
8921,55,121,-731.29,-445.91,1855.0
8922,55,122,-810.11,-482.21,2006.0
8923,55,123,-857.51,-498.55,2074.0
8924,55,124,-848.26,-481.97,2005.0
8925,55,125,-872.74,-484.85,2017.0
8926,55,126,-872.23,-474.03,1972.0
8927,55,127,-874.92,-465.38,1936.0
8928,55,128,-849.69,-442.54,1841.0
8929,55,129,-932.41,-475.72,1979.0
8930,55,130,-960.57,-480.28,1998.0
8931,55,131,-956.25,-468.75,1950.0
8932,55,132,-967.5,-465.14,1935.0
8933,55,133,-1009.03,-475.96,1980.0
8934,55,134,-1055.59,-488.7,2033.0
8935,55,135,-1042.88,-474.03,1972.0
8936,55,136,-1054.3,-470.67,1958.0
8937,55,137,-1108.21,-486.05,2022.0
8938,55,138,-1038.98,-447.83,1863.0
8939,55,139,-1139.72,-482.93,2009.0
8940,55,140,-1126.15,-469.23,1952.0
8941,55,141,-1097.41,-449.75,1871.0
8942,55,142,-1195.88,-482.21,2006.0
